met2013,year,ai_exposure,hpi_annual,pop,inmig_rate,inmig_rate_ba,inmig_rate_no_ba,skilled_inmig_share,net_mig_ba_rate,net_mig_no_ba_rate,inmig_share_ba,incumbent_share_ba,inmig_rate_young,inmig_rate_old,share_ba,log_pop,mean_age,share_female_lf,unemp_rate,mean_wage
46520,2016,-0.1699281709903296,228.365,402233.0,0.03640178702393886,0.019749747037165026,0.016652039986773837,0.5425488321267586,-4.72363033366233e-05,-0.010317403097209826,0.5425488321267586,0.38851779324081315,0.019888969825946654,0.004151822451166364,0.39412479831341535,12.90478680168685,39.15214564692604,0.4552474123247587,0.029689478971044243,52734.28086238343
46520,2017,-0.1699281709903296,235.0325,401488.0,0.03794883035109393,0.02031692105368031,0.017631909297413623,0.535376739301654,-0.0035194078029729407,-0.0035443151476507394,0.535376739301654,0.3742919130515829,0.02187363009604272,0.00741242577611286,0.3804048937950823,12.902932924002002,39.22226069023234,0.4556335482667351,0.027759639937968587,53003.68583741206
46520,2018,-0.1699281709903296,242.485,389359.0,0.04255198929522626,0.0220413551503882,0.020510634144838055,0.5179864799613714,0.0006574909017128151,-0.007386499348929908,0.5179864799613714,0.3643677020099734,0.022480538526141684,0.0049337500866809296,0.37090448660490705,12.872257076186798,39.00934613043489,0.46009240369614784,0.02936217448697948,52966.49069861164
46520,2019,-0.1699281709903296,247.305,389656.0,0.037533106124376374,0.021252078756646888,0.016281027367729486,0.5662222222222222,0.0035929127230172253,-0.017933767220317406,0.5662222222222222,0.3818964298951287,0.019327304083601945,0.006752109553041658,0.3888147494200012,12.873019577587645,39.1681816781982,0.45937576741316627,0.022919074971399823,57684.76301833473
46520,2020,-0.1699281709903296,249.2,385269.0,0.03423062846997812,0.019695329756611615,0.014535298713366505,0.5753715498938429,-0.015191982744523956,-0.005902369513249185,0.5753715498938429,0.4069409617798275,0.01815614544642834,0.0063384284746501795,0.41270644666453826,12.861697070590509,39.31391832719476,0.460494619960264,0.0516296892571053,59433.23425320997
46520,2021,-0.1699281709903296,268.63,391275.0,0.04433199156603412,0.026520989074180563,0.017811002491853557,0.598235904531304,0.008551530253657914,-0.006100568653760143,0.598235904531304,0.41141500124355157,0.03091687432112964,0.003054117947734969,0.4196971439524631,12.877165916558702,39.39162226055843,0.45680184170719507,0.06404693460613621,60651.14718142183
46520,2022,-0.1699281709903296,314.4225,391819.0,0.039181356697863046,0.020034760948295004,0.019146595749568042,0.5113340281396561,-0.003968669206955253,-0.0026364214088648074,0.5113340281396561,0.391396855501279,0.02435818579497166,0.005696507826317764,0.3960961566437564,12.878555277446432,39.448375397823995,0.4547045334485905,0.03017996926475532,63962.58998208304
46520,2023,-0.1699281709903296,319.2125,382827.0,0.04359410386414751,0.027103626442231087,0.016490477421916425,0.6217268859727965,0.006250865273348014,-0.005579543762587278,0.6217268859727965,0.4308320906324938,0.0289242921737495,0.003920831080357446,0.4391539781676841,12.855338468988968,39.5489607577313,0.4722532213705079,0.030731844154576998,66922.15184415037
46520,2024,-0.1699281709903296,335.5375,390762.0,0.03245453754459236,0.016565070298544895,0.015889467246047465,0.510408452925406,-0.005310137628530921,-0.008153300474457599,0.510408452925406,0.4250158696572154,0.01863794330052564,0.004158541516319396,0.4277872464569226,12.875853957984921,39.567534714225026,0.46716457253316934,0.029745482236476,71160.15490289255
46540,2014,-0.2311046982741137,165.875,102981.0,0.012312950932696323,0.0055350016022373055,0.006777949330459017,0.44952681388012616,0.0055350016022373055,0.006777949330459017,0.44952681388012616,0.23855357722218398,0.007729581184878764,0.004457132869170041,0.24115128033326536,11.542299784176407,41.005690370068265,0.4758132176330992,0.06678332574250305,41273.80711964132
46540,2015,-0.2311046982741137,168.6025,103085.0,0.019595479458699133,0.003725081243633894,0.015870398215065237,0.1900990099009901,0.003725081243633894,0.015870398215065237,0.1900990099009901,0.27582249047642604,0.015608478440122229,0.0014357083959838969,0.2741426977736819,11.543309169604669,40.624649561041856,0.49102534659688396,0.05932336552524386,41567.93109158069
46540,2016,-0.2311046982741137,173.8625,101241.0,0.03497594847937101,0.009156369455062673,0.025819579024308332,0.26179045467382095,0.009156369455062673,0.025819579024308332,0.26179045467382095,0.2931422722620266,0.016129828824290555,0.009590975987989055,0.2920457127053269,11.525259092129046,40.92409201805592,0.4797013029042659,0.04342614678349255,47699.233399542405
46540,2017,-0.2311046982741137,177.105,99997.0,0.006260187805634169,0.0004600138004140124,0.005800174005220157,0.07348242811501597,0.0004600138004140124,0.005800174005220157,0.07348242811501597,0.250415111048495,0.0015400462013860415,0.0033801014030420914,0.24930747922437674,11.51289546452022,40.591567747032414,0.4756072244135354,0.04114105679639512,43953.10115074067
